step time minX maxX minY maxY width height area
1235 12.3500 -0.6027 16.5223 0.0027 14.4705 17.1250 14.4678 247.7610
1236 12.3600 -0.6127 16.5091 0.0003 14.4747 17.1218 14.4745 247.8287
1237 12.3700 -0.6227 16.4960 -0.0021 14.4790 17.1187 14.4811 247.8975
1238 12.3800 -0.6327 16.4831 -0.0044 14.4832 17.1158 14.4876 247.9680
1239 12.3900 -0.6427 16.4705 -0.0067 14.4875 17.1132 14.4942 248.0414
1240 12.4000 -0.6527 16.4582 -0.0089 14.4917 17.1109 14.5006 248.1187
1241 12.4100 -0.6627 16.4464 -0.0111 14.4959 17.1090 14.5070 248.2012
1242 12.4200 -0.6726 16.4351 -0.0132 14.5002 17.1077 14.5134 248.2904
1243 12.4300 -0.6826 16.4244 -0.0153 14.5044 17.1070 14.5197 248.3879
1244 12.4400 -0.6925 16.4145 -0.0173 14.5086 17.1070 14.5259 248.4954
1245 12.4500 -0.7025 16.4055 -0.0193 14.5128 17.1080 14.5321 248.6144
1246 12.4600 -0.7124 16.3975 -0.0212 14.5170 17.1098 14.5382 248.7465
1247 12.4700 -0.7223 16.3905 -0.0231 14.5212 17.1128 14.5443 248.8931
1248 12.4800 -0.7322 16.3846 -0.0249 14.5254 17.1168 14.5503 249.0551
1249 12.4900 -0.7421 16.3800 -0.0267 14.5296 17.1220 14.5563 249.2329
1250 12.5000 -0.7519 16.3765 -0.0284 14.5338 17.1284 14.5622 249.4268
1251 12.5100 -0.7618 16.3741 -0.0301 14.5379 17.1359 14.5680 249.6361
1252 12.5200 -0.7716 16.3728 -0.0317 14.5421 17.1445 14.5738 249.8599
1253 12.5300 -0.7815 16.3725 -0.0332 14.5463 17.1540 14.5795 250.0970
1254 12.5400 -0.7913 16.3731 -0.0348 14.5504 17.1644 14.5852 250.3457
1255 12.5500 -0.8011 16.3744 -0.0362 14.5546 17.1755 14.5908 250.6043
1256 12.5600 -0.8109 16.3763 -0.0376 14.5588 17.1872 14.5964 250.8711
1257 12.5700 -0.8207 16.3788 -0.0389 14.5629 17.1995 14.6018 251.1443
1258 12.5800 -0.8305 16.3816 -0.0402 14.5670 17.2121 14.6073 251.4223
1259 12.5900 -0.8403 16.3848 -0.0415 14.5712 17.2251 14.6126 251.7036
1260 12.6000 -0.8500 16.3882 -0.0426 14.5753 17.2382 14.6179 251.9871
1261 12.6100 -0.8598 16.3917 -0.0437 14.5794 17.2515 14.6232 252.2714
1262 12.6200 -0.8695 16.3953 -0.0448 14.5836 17.2648 14.6284 252.5558
1263 12.6300 -0.8792 16.3989 -0.0458 14.5877 17.2782 14.6335 252.8393
1264 12.6400 -0.8889 16.4025 -0.0467 14.5918 17.2915 14.6385 253.1214
1265 12.6500 -0.8986 16.4061 -0.0476 14.5959 17.3047 14.6435 253.4014
1266 12.6600 -0.9083 16.4095 -0.0484 14.6000 17.3178 14.6484 253.6789
1267 12.6700 -0.9180 16.4128 -0.0492 14.6041 17.3309 14.6533 253.9535
1268 12.6800 -0.9277 16.4160 -0.0499 14.6082 17.3437 14.6580 254.2249
1269 12.6900 -0.9373 16.4191 -0.0505 14.6123 17.3564 14.6628 254.4930
1270 12.7000 -0.9470 16.4220 -0.0511 14.6163 17.3690 14.6674 254.7574
1271 12.7100 -0.9566 16.4247 -0.0516 14.6204 17.3813 14.6720 255.0180
1272 12.7200 -0.9662 16.4272 -0.0520 14.6245 17.3935 14.6765 255.2748
1273 12.7300 -0.9759 16.4296 -0.0524 14.6285 17.4054 14.6809 255.5277
1274 12.7400 -0.9855 16.4317 -0.0527 14.6326 17.4172 14.6853 255.7765
1275 12.7500 -0.9951 16.4337 -0.0529 14.6367 17.4288 14.6896 256.0212
1276 12.7600 -1.0046 16.4355 -0.0531 14.6407 17.4401 14.6938 256.2618
1277 12.7700 -1.0142 16.4371 -0.0532 14.6448 17.4513 14.6979 256.4982
1278 12.7800 -1.0238 16.4385 -0.0532 14.6488 17.4623 14.7020 256.7305
1279 12.7900 -1.0333 16.4397 -0.0532 14.6528 17.4730 14.7060 256.9585
1280 12.8000 -1.0429 16.4407 -0.0531 14.6569 17.4836 14.7099 257.1824
1281 12.8100 -1.0524 16.4416 -0.0529 14.6609 17.4940 14.7138 257.4020
1282 12.8200 -1.0619 16.4422 -0.0526 14.6649 17.5041 14.7175 257.6174
1283 12.8300 -1.0714 16.4427 -0.0523 14.6689 17.5141 14.7212 257.8286
1284 12.8400 -1.0809 16.4430 -0.0519 14.6729 17.5239 14.7248 258.0356
1285 12.8500 -1.0904 16.4431 -0.0514 14.6769 17.5334 14.7283 258.2382
1286 12.8600 -1.0998 16.4430 -0.0508 14.6809 17.5428 14.7318 258.4366
1287 12.8700 -1.1093 16.4427 -0.0502 14.6849 17.5520 14.7351 258.6307
1288 12.8800 -1.1188 16.4422 -0.0495 14.6889 17.5610 14.7384 258.8205
1289 12.8900 -1.1282 16.4416 -0.0486 14.6929 17.5698 14.7415 259.0060
1290 12.9000 -1.1376 16.4408 -0.0478 14.6969 17.5784 14.7446 259.1871
1291 12.9100 -1.1470 16.4398 -0.0468 14.7009 17.5868 14.7476 259.3639
1292 12.9200 -1.1565 16.4386 -0.0457 14.7048 17.5950 14.7506 259.5362
1293 12.9300 -1.1659 16.4372 -0.0446 14.7088 17.6030 14.7534 259.7042
1294 12.9400 -1.1752 16.4356 -0.0433 14.7128 17.6109 14.7561 259.8678
1295 12.9500 -1.1846 16.4339 -0.0420 14.7167 17.6185 14.7587 260.0269
1296 12.9600 -1.1940 16.4320 -0.0406 14.7207 17.6260 14.7613 260.1816
1297 12.9700 -1.2033 16.4299 -0.0391 14.7246 17.6332 14.7637 260.3317
1298 12.9800 -1.2127 16.4276 -0.0375 14.7286 17.6403 14.7660 260.4774
1299 12.9900 -1.2220 16.4252 -0.0358 14.7325 17.6472 14.7683 260.6186
1300 13.0000 -1.2313 16.4225 -0.0340 14.7364 17.6539 14.7704 260.7553
1301 13.0100 -1.2407 16.4197 -0.0321 14.7403 17.6604 14.7725 260.8874
1302 13.0200 -1.2500 16.4168 -0.0301 14.7443 17.6667 14.7744 261.0150
1303 13.0300 -1.2592 16.4136 -0.0280 14.7482 17.6729 14.7762 261.1381
1304 13.0400 -1.2685 16.4103 -0.0258 14.7521 17.6788 14.7779 261.2566
1305 13.0500 -1.2778 16.4068 -0.0235 14.7560 17.6846 14.7796 261.3706
1306 13.0600 -1.2871 16.4032 -0.0212 14.7599 17.6902 14.7811 261.4801
1307 13.0700 -1.2963 16.3993 -0.0187 14.7638 17.6956 14.7825 261.5852
1308 13.0800 -1.3055 16.3953 -0.0161 14.7677 17.7009 14.7838 261.6857
1309 13.0900 -1.3148 16.3912 -0.0133 14.7716 17.7060 14.7849 261.7819
1310 13.1000 -1.3240 16.3869 -0.0105 14.7755 17.7109 14.7860 261.8737
1311 13.1100 -1.3332 16.3825 -0.0076 14.7794 17.7157 14.7870 261.9612
1312 13.1200 -1.3424 16.3779 -0.0046 14.7832 17.7203 14.7878 262.0445
1313 13.1300 -1.3516 16.3731 -0.0015 14.7871 17.7247 14.7886 262.1236
1314 13.1400 -1.3608 16.3682 0.0017 14.7910 17.7290 14.7893 262.1987
1315 13.1500 -1.3699 16.3632 0.0050 14.7948 17.7332 14.7898 262.2699
1316 13.1600 -1.3791 16.3581 0.0084 14.7987 17.7372 14.7902 262.3372
1317 13.1700 -1.3882 16.3528 0.0119 14.8025 17.7411 14.7906 262.4009
1318 13.1800 -1.3974 16.3474 0.0155 14.8064 17.7448 14.7909 262.4611
1319 13.1900 -1.4065 16.3419 0.0192 14.8102 17.7484 14.7910 262.5180
1320 13.2000 -1.4156 16.3363 0.0229 14.8141 17.7519 14.7912 262.5718
1321 13.2100 -1.4247 16.3306 0.0267 14.8179 17.7553 14.7912 262.6227
1322 13.2200 -1.4338 16.3248 0.0305 14.8217 17.7586 14.7912 262.6710
1323 13.2300 -1.4429 16.3189 0.0344 14.8256 17.7618 14.7912 262.7169
1324 13.2400 -1.4520 16.3128 0.0383 14.8294 17.7648 14.7911 262.7609
1325 13.2500 -1.4610 16.3203 0.0421 14.8332 17.7813 14.7910 263.0038
1326 13.2600 -1.4701 16.3370 0.0460 14.8370 17.8071 14.7910 263.3855
1327 13.2700 -1.4791 16.3537 0.0497 14.8408 17.8328 14.7911 263.7664
1328 13.2800 -1.4882 16.3702 0.0534 14.8446 17.8584 14.7912 264.1468
1329 13.2900 -1.4972 16.3866 0.0570 14.8484 17.8838 14.7914 264.5271
1330 13.3000 -1.5062 16.4028 0.0603 14.8522 17.9090 14.7919 264.9078
1331 13.3100 -1.5152 16.4188 0.0634 14.8560 17.9340 14.7925 265.2898
1332 13.3200 -1.5242 16.4347 0.0663 14.8598 17.9588 14.7935 265.6737
1333 13.3300 -1.5332 16.4503 0.0688 14.8635 17.9835 14.7947 266.0606
1334 13.3400 -1.5421 16.4657 0.0709 14.8673 18.0078 14.7964 266.4512
1335 13.3500 -1.5511 16.4809 0.0726 14.8711 18.0320 14.7985 266.8467
1336 13.3600 -1.5601 16.4959 0.0738 14.8748 18.0560 14.8011 267.2477
1337 13.3700 -1.5690 16.5107 0.0744 14.8786 18.0797 14.8042 267.6552
1338 13.3800 -1.5779 16.5252 0.0745 14.8824 18.1032 14.8079 268.0696
1339 13.3900 -1.5869 16.5396 0.0740 14.8861 18.1264 14.8122 268.4914
1340 13.4000 -1.5958 16.5537 0.0728 14.8899 18.1494 14.8170 268.9206
1341 13.4100 -1.6047 16.5676 0.0711 14.8936 18.1722 14.8225 269.3571
1342 13.4200 -1.6136 16.5812 0.0689 14.8973 18.1948 14.8285 269.8006
1343 13.4300 -1.6224 16.5946 0.0661 14.9011 18.2171 14.8350 270.2503
1344 13.4400 -1.6313 16.6078 0.0628 14.9048 18.2391 14.8420 270.7056
1345 13.4500 -1.6402 16.6207 0.0590 14.9085 18.2609 14.8495 271.1655
1346 13.4600 -1.6490 16.6334 0.0549 14.9122 18.2825 14.8573 271.6291
1347 13.4700 -1.6579 16.6459 0.0504 14.9160 18.3038 14.8655 272.0955
1348 13.4800 -1.6667 16.6581 0.0457 14.9197 18.3248 14.8740 272.5636
1349 13.4900 -1.6755 16.6701 0.0407 14.9234 18.3456 14.8827 273.0325
1350 13.5000 -1.6843 16.6818 0.0355 14.9271 18.3662 14.8916 273.5013
1351 13.5100 -1.6931 16.6933 0.0302 14.9308 18.3865 14.9006 273.9693
1352 13.5200 -1.7019 16.7046 0.0247 14.9345 18.4065 14.9097 274.4357
1353 13.5300 -1.7107 16.7155 0.0192 14.9381 18.4263 14.9189 274.9000
1354 13.5400 -1.7195 16.7263 0.0137 14.9418 18.4458 14.9282 275.3614
1355 13.5500 -1.7283 16.7367 0.0081 14.9455 18.4650 14.9374 275.8195
1356 13.5600 -1.7370 16.7470 0.0025 14.9492 18.4840 14.9467 276.2739
1357 13.5700 -1.7458 16.7569 -0.0030 14.9529 18.5027 14.9559 276.7241
1358 13.5800 -1.7545 16.7667 -0.0085 14.9565 18.5212 14.9650 277.1698
1359 13.5900 -1.7632 16.7761 -0.0140 14.9602 18.5393 14.9741 277.6107
1360 13.6000 -1.7719 16.7853 -0.0193 14.9638 18.5573 14.9832 278.0465
1361 13.6100 -1.7806 16.7943 -0.0246 14.9675 18.5749 14.9921 278.4770
1362 13.6200 -1.7893 16.8030 -0.0298 14.9711 18.5923 15.0009 278.9021
1363 13.6300 -1.7980 16.8114 -0.0349 14.9748 18.6094 15.0097 279.3214
1364 13.6400 -1.8067 16.8196 -0.0398 14.9784 18.6263 15.0183 279.7349
1365 13.6500 -1.8154 16.8275 -0.0447 14.9821 18.6429 15.0268 280.1425
1366 13.6600 -1.8240 16.8352 -0.0494 14.9857 18.6592 15.0351 280.5439
1367 13.6700 -1.8327 16.8426 -0.0540 14.9893 18.6753 15.0434 280.9392
1368 13.6800 -1.8413 16.8498 -0.0585 14.9930 18.6911 15.0515 281.3283
1369 13.6900 -1.8499 16.8567 -0.0629 14.9966 18.7066 15.0594 281.7110
1370 13.7000 -1.8586 16.8633 -0.0671 15.0002 18.7219 15.0673 282.0873
1371 13.7100 -1.8672 16.8697 -0.0711 15.0038 18.7369 15.0749 282.4572
1372 13.7200 -1.8758 16.8759 -0.0751 15.0074 18.7516 15.0825 282.8206
1373 13.7300 -1.8844 16.8817 -0.0788 15.0110 18.7661 15.0898 283.1774
1374 13.7400 -1.8929 16.8874 -0.0825 15.0146 18.7803 15.0971 283.5278
1375 13.7500 -1.9015 16.8927 -0.0860 15.0182 18.7942 15.1042 283.8715
1376 13.7600 -1.9101 16.8979 -0.0893 15.0218 18.8079 15.1111 284.2087
1377 13.7700 -1.9186 16.9027 -0.0925 15.0254 18.8214 15.1179 284.5393
1378 13.7800 -1.9272 16.9073 -0.0956 15.0289 18.8345 15.1245 284.8632
1379 13.7900 -1.9357 16.9117 -0.0985 15.0325 18.8474 15.1310 285.1806
1380 13.8000 -1.9442 16.9158 -0.1013 15.0361 18.8600 15.1374 285.4913
1381 13.8100 -1.9527 16.9197 -0.1039 15.0397 18.8724 15.1436 285.7955
1382 13.8200 -1.9612 16.9233 -0.1064 15.0432 18.8845 15.1496 286.0930
1383 13.8300 -1.9697 16.9266 -0.1087 15.0468 18.8964 15.1555 286.3840
1384 13.8400 -1.9782 16.9297 -0.1109 15.0503 18.9079 15.1613 286.6684
1385 13.8500 -1.9867 16.9326 -0.1130 15.0539 18.9193 15.1669 286.9462
1386 13.8600 -1.9952 16.9352 -0.1149 15.0574 18.9303 15.1723 287.2175
1387 13.8700 -2.0036 16.9375 -0.1167 15.0610 18.9411 15.1777 287.4822
1388 13.8800 -2.0121 16.9396 -0.1183 15.0645 18.9517 15.1828 287.7404
1389 13.8900 -2.0205 16.9415 -0.1198 15.0681 18.9620 15.1879 287.9921
1390 13.9000 -2.0289 16.9431 -0.1212 15.0716 18.9720 15.1928 288.2373
1391 13.9100 -2.0374 16.9444 -0.1224 15.0751 18.9818 15.1975 288.4761
1392 13.9200 -2.0458 16.9455 -0.1235 15.0786 18.9913 15.2022 288.7084
1393 13.9300 -2.0542 16.9464 -0.1245 15.0821 19.0005 15.2066 288.9344
1394 13.9400 -2.0626 16.9470 -0.1253 15.0857 19.0095 15.2110 289.1539
1395 13.9500 -2.0710 16.9473 -0.1260 15.0892 19.0183 15.2152 289.3671
1396 13.9600 -2.0793 16.9474 -0.1266 15.0927 19.0268 15.2193 289.5739
1397 13.9700 -2.0877 16.9473 -0.1271 15.0962 19.0350 15.2233 289.7744
1398 13.9800 -2.0960 16.9469 -0.1274 15.0997 19.0430 15.2271 289.9686
1399 13.9900 -2.1044 16.9463 -0.1276 15.1032 19.0507 15.2308 290.1566
1400 14.0000 -2.1127 16.9454 -0.1277 15.1067 19.0581 15.2343 290.3383
1401 14.0100 -2.1211 16.9443 -0.1276 15.1101 19.0654 15.2378 290.5139
1402 14.0200 -2.1294 16.9429 -0.1275 15.1136 19.0723 15.2411 290.6832
1403 14.0300 -2.1377 16.9413 -0.1272 15.1171 19.0790 15.2443 290.8464
1404 14.0400 -2.1460 16.9395 -0.1268 15.1206 19.0855 15.2474 291.0035
1405 14.0500 -2.1543 16.9374 -0.1263 15.1240 19.0917 15.2503 291.1545
1406 14.0600 -2.1626 16.9351 -0.1257 15.1275 19.0976 15.2532 291.2994
1407 14.0700 -2.1708 16.9325 -0.1249 15.1310 19.1033 15.2559 291.4383
1408 14.0800 -2.1791 16.9297 -0.1241 15.1344 19.1088 15.2585 291.5711
1409 14.0900 -2.1874 16.9266 -0.1231 15.1379 19.1140 15.2610 291.6981
1410 14.1000 -2.1956 16.9233 -0.1220 15.1413 19.1189 15.2634 291.8190
1411 14.1100 -2.2038 16.9198 -0.1209 15.1448 19.1236 15.2656 291.9341
1412 14.1200 -2.2121 16.9160 -0.1196 15.1482 19.1281 15.2678 292.0433
1413 14.1300 -2.2203 16.9120 -0.1182 15.1516 19.1323 15.2698 292.1466
1414 14.1400 -2.2285 16.9078 -0.1167 15.1551 19.1363 15.2717 292.2441
1415 14.1500 -2.2367 16.9033 -0.1151 15.1585 19.1400 15.2736 292.3359
1416 14.1600 -2.2449 16.8986 -0.1134 15.1619 19.1435 15.2753 292.4219
1417 14.1700 -2.2531 16.8936 -0.1115 15.1653 19.1467 15.2769 292.5022
1418 14.1800 -2.2612 16.8885 -0.1096 15.1688 19.1497 15.2784 292.5768
1419 14.1900 -2.2694 16.8831 -0.1076 15.1722 19.1525 15.2798 292.6458
1420 14.2000 -2.2776 16.8774 -0.1055 15.1756 19.1550 15.2811 292.7091
1421 14.2100 -2.2857 16.8716 -0.1033 15.1790 19.1573 15.2823 292.7669
1422 14.2200 -2.2938 16.8655 -0.1010 15.1824 19.1593 15.2834 292.8191
1423 14.2300 -2.3020 16.8592 -0.0986 15.1858 19.1611 15.2844 292.8659
1424 14.2400 -2.3101 16.8526 -0.0961 15.1892 19.1627 15.2852 292.9072
1425 14.2500 -2.3182 16.8459 -0.0935 15.1926 19.1641 15.2860 292.9431
1426 14.2600 -2.3263 16.8389 -0.0908 15.1959 19.1652 15.2867 292.9737
1427 14.2700 -2.3344 16.8317 -0.0880 15.1993 19.1661 15.2873 292.9989
1428 14.2800 -2.3425 16.8243 -0.0851 15.2027 19.1668 15.2878 293.0190
1429 14.2900 -2.3506 16.8167 -0.0821 15.2061 19.1673 15.2882 293.0339
1430 14.3000 -2.3586 16.8089 -0.0791 15.2094 19.1676 15.2885 293.0438
1431 14.3100 -2.3667 16.8009 -0.0759 15.2128 19.1676 15.2887 293.0488
1432 14.3200 -2.3747 16.7928 -0.0727 15.2162 19.1675 15.2889 293.0491
1433 14.3300 -2.3828 16.7844 -0.0693 15.2195 19.1672 15.2889 293.0448
1434 14.3400 -2.3908 16.7759 -0.0659 15.2229 19.1667 15.2888 293.0361
1435 14.3500 -2.3988 16.7673 -0.0624 15.2262 19.1661 15.2886 293.0233
1436 14.3600 -2.4068 16.7585 -0.0588 15.2296 19.1653 15.2884 293.0066
1437 14.3700 -2.4148 16.7496 -0.0551 15.2329 19.1644 15.2880 292.9864
1438 14.3800 -2.4228 16.7406 -0.0513 15.2363 19.1635 15.2876 292.9630
1439 14.3900 -2.4308 16.7316 -0.0475 15.2396 19.1624 15.2870 292.9369
1440 14.4000 -2.4388 16.7225 -0.0435 15.2429 19.1613 15.2864 292.9084
1441 14.4100 -2.4468 16.7135 -0.0395 15.2462 19.1603 15.2857 292.8782
1442 14.4200 -2.4547 16.7045 -0.0353 15.2496 19.1592 15.2849 292.8468
1443 14.4300 -2.4627 16.6956 -0.0311 15.2529 19.1583 15.2840 292.8148
1444 14.4400 -2.4706 16.6868 -0.0268 15.2562 19.1574 15.2830 292.7829
1445 14.4500 -2.4786 16.6782 -0.0224 15.2595 19.1567 15.2819 292.7517
1446 14.4600 -2.4865 16.6698 -0.0180 15.2628 19.1562 15.2808 292.7221
1447 14.4700 -2.4944 16.6616 -0.0134 15.2661 19.1560 15.2795 292.6947
1448 14.4800 -2.5023 16.6538 -0.0087 15.2694 19.1561 15.2782 292.6704
1449 14.4900 -2.5102 16.6464 -0.0040 15.2727 19.1566 15.2767 292.6498
1450 14.5000 -2.5181 16.6393 0.0008 15.2760 19.1574 15.2752 292.6338
1451 14.5100 -2.5260 16.6328 0.0057 15.2793 19.1588 15.2736 292.6230
1452 14.5200 -2.5339 16.6267 0.0107 15.2826 19.1606 15.2719 292.6180
1453 14.5300 -2.5417 16.6212 0.0158 15.2859 19.1629 15.2701 292.6195
1454 14.5400 -2.5496 16.6162 0.0209 15.2891 19.1658 15.2682 292.6279
1455 14.5500 -2.5574 16.6119 0.0261 15.2924 19.1693 15.2663 292.6435
1456 14.5600 -2.5653 16.6081 0.0315 15.2957 19.1734 15.2642 292.6664
1457 14.5700 -2.5731 16.6050 0.0369 15.2989 19.1781 15.2621 292.6969
1458 14.5800 -2.5809 16.6024 0.0424 15.3022 19.1834 15.2598 292.7348
1459 14.5900 -2.5887 16.6005 0.0479 15.3055 19.1892 15.2575 292.7798
1460 14.6000 -2.5965 16.5991 0.0536 15.3087 19.1956 15.2551 292.8317
1461 14.6100 -2.6043 16.5983 0.0593 15.3120 19.2026 15.2526 292.8899
1462 14.6200 -2.6121 16.5979 0.0652 15.3152 19.2100 15.2500 292.9541
1463 14.6300 -2.6199 16.5981 0.0711 15.3185 19.2180 15.2474 293.0235
1464 14.6400 -2.6277 16.5986 0.0771 15.3217 19.2263 15.2446 293.0976
1465 14.6500 -2.6354 16.5995 0.0831 15.3249 19.2350 15.2418 293.1755
1466 14.6600 -2.6432 16.6008 0.0893 15.3282 19.2440 15.2389 293.2567
1467 14.6700 -2.6509 16.6024 0.0955 15.3314 19.2533 15.2359 293.3403
1468 14.6800 -2.6587 16.6041 0.1019 15.3346 19.2628 15.2328 293.4257
1469 14.6900 -2.6664 16.6061 0.1083 15.3378 19.2725 15.2296 293.5121
1470 14.7000 -2.6741 16.6082 0.1147 15.3410 19.2824 15.2263 293.5988
1471 14.7100 -2.6818 16.6104 0.1213 15.3443 19.2923 15.2229 293.6852
1472 14.7200 -2.6895 16.6127 0.1280 15.3475 19.3023 15.2195 293.7707
1473 14.7300 -2.6972 16.6150 0.1347 15.3507 19.3123 15.2160 293.8547
1474 14.7400 -2.7049 16.6173 0.1415 15.3539 19.3222 15.2124 293.9367
1475 14.7500 -2.7126 16.6196 0.1484 15.3571 19.3322 15.2086 294.0161
1476 14.7600 -2.7203 16.6218 0.1554 15.3603 19.3420 15.2049 294.0926
1477 14.7700 -2.7279 16.6238 0.1625 15.3635 19.3518 15.2010 294.1658
1478 14.7800 -2.7356 16.6258 0.1696 15.3666 19.3614 15.1970 294.2352
1479 14.7900 -2.7432 16.6276 0.1769 15.3698 19.3709 15.1930 294.3007
1480 14.8000 -2.7509 16.6293 0.1842 15.3730 19.3802 15.1888 294.3618
1481 14.8100 -2.7585 16.6308 0.1916 15.3762 19.3893 15.1846 294.4185
1482 14.8200 -2.7661 16.6321 0.1991 15.3794 19.3982 15.1803 294.4703
1483 14.8300 -2.7737 16.6332 0.2066 15.3825 19.4069 15.1759 294.5173
1484 14.8400 -2.7813 16.6341 0.2143 15.3857 19.4154 15.1714 294.5591
1485 14.8500 -2.7889 16.6348 0.2220 15.3889 19.4237 15.1668 294.5957
1486 14.8600 -2.7965 16.6352 0.2299 15.3920 19.4317 15.1621 294.6269
1487 14.8700 -2.8041 16.6355 0.2378 15.3952 19.4395 15.1574 294.6526
1488 14.8800 -2.8117 16.6354 0.2458 15.3983 19.4471 15.1525 294.6728
1489 14.8900 -2.8192 16.6352 0.2539 15.4015 19.4544 15.1476 294.6872
1490 14.9000 -2.8268 16.6347 0.2620 15.4046 19.4614 15.1426 294.6960
1491 14.9100 -2.8343 16.6339 0.2703 15.4077 19.4682 15.1374 294.6989
1492 14.9200 -2.8419 16.6329 0.2787 15.4109 19.4747 15.1322 294.6959
1493 14.9300 -2.8494 16.6316 0.2871 15.4140 19.4810 15.1269 294.6870
1494 14.9400 -2.8569 16.6300 0.2956 15.4171 19.4869 15.1215 294.6721
1495 14.9500 -2.8644 16.6282 0.3043 15.4203 19.4927 15.1160 294.6512
1496 14.9600 -2.8719 16.6262 0.3130 15.4234 19.4981 15.1104 294.6242
1497 14.9700 -2.8794 16.6238 0.3218 15.4265 19.5032 15.1047 294.5911
1498 14.9800 -2.8869 16.6212 0.3307 15.4296 19.5081 15.0989 294.5518
1499 14.9900 -2.8944 16.6183 0.3397 15.4327 19.5127 15.0930 294.5063
1500 15.0000 -2.9019 16.6152 0.3488 15.4358 19.5170 15.0871 294.4546
1501 15.0100 -2.9093 16.6117 0.3580 15.4390 19.5211 15.0810 294.3966
1502 15.0200 -2.9168 16.6080 0.3673 15.4421 19.5248 15.0748 294.3323
1503 15.0300 -2.9242 16.6041 0.3767 15.4452 19.5283 15.0685 294.2617
1504 15.0400 -2.9317 16.5998 0.3862 15.4482 19.5315 15.0621 294.1846
1505 15.0500 -2.9391 16.5953 0.3958 15.4513 19.5344 15.0556 294.1012
1506 15.0600 -2.9465 16.5905 0.4055 15.4544 19.5370 15.0490 294.0112
1507 15.0700 -2.9539 16.5854 0.4153 15.4575 19.5393 15.0422 293.9148
1508 15.0800 -2.9613 16.5800 0.4252 15.4606 19.5413 15.0354 293.8118
1509 15.0900 -2.9687 16.5743 0.4352 15.4637 19.5430 15.0285 293.7022
1510 15.1000 -2.9761 16.5684 0.4453 15.4667 19.5445 15.0214 293.5860
1511 15.1100 -2.9835 16.5621 0.4556 15.4698 19.5456 15.0143 293.4632
1512 15.1200 -2.9909 16.5556 0.4659 15.4729 19.5465 15.0070 293.3336
1513 15.1300 -2.9983 16.5488 0.4764 15.4759 19.5471 14.9996 293.1974
1514 15.1400 -3.0056 16.5417 0.4870 15.4790 19.5473 14.9920 293.0544
1515 15.1500 -3.0130 16.5344 0.4977 15.4820 19.5473 14.9844 292.9046
1516 15.1600 -3.0203 16.5267 0.5085 15.4851 19.5470 14.9766 292.7480
1517 15.1700 -3.0276 16.5188 0.5194 15.4881 19.5464 14.9687 292.5846
1518 15.1800 -3.0350 16.5105 0.5305 15.4912 19.5455 14.9607 292.4144
1519 15.1900 -3.0423 16.5020 0.5417 15.4942 19.5443 14.9526 292.2374
1520 15.2000 -3.0496 16.4933 0.5530 15.4973 19.5429 14.9443 292.0536
1521 15.2100 -3.0569 16.4842 0.5645 15.5003 19.5411 14.9358 291.8631
1522 15.2200 -3.0642 16.4749 0.5760 15.5033 19.5391 14.9273 291.6659
1523 15.2300 -3.0715 16.4653 0.5878 15.5064 19.5368 14.9186 291.4620
1524 15.2400 -3.0788 16.4555 0.5996 15.5094 19.5343 14.9098 291.2517
1525 15.2500 -3.0860 16.4455 0.6116 15.5124 19.5315 14.9008 291.0351
1526 15.2600 -3.0933 16.4352 0.6237 15.5154 19.5285 14.8917 290.8124
1527 15.2700 -3.1006 16.4247 0.6360 15.5184 19.5253 14.8824 290.5839
1528 15.2800 -3.1078 16.4141 0.6484 15.5214 19.5219 14.8731 290.3500
1529 15.2900 -3.1150 16.4032 0.6609 15.5245 19.5183 14.8636 290.1111
1530 15.3000 -3.1223 16.3923 0.6735 15.5275 19.5145 14.8539 289.8678
1531 15.3100 -3.1295 16.3812 0.6863 15.5305 19.5107 14.8442 289.6208
1532 15.3200 -3.1367 16.3701 0.6991 15.5335 19.5068 14.8344 289.3712
1533 15.3300 -3.1439 16.3590 0.7120 15.5364 19.5029 14.8245 289.1200
1534 15.3400 -3.1511 16.3479 0.7249 15.5394 19.4990 14.8145 288.8686
1535 15.3500 -3.1583 16.3370 0.7379 15.5424 19.4953 14.8045 288.6189
1536 15.3600 -3.1655 16.3262 0.7508 15.5454 19.4917 14.7946 288.3728
1537 15.3700 -3.1727 16.3157 0.7636 15.5484 19.4884 14.7848 288.1328
1538 15.3800 -3.1798 16.3056 0.7761 15.5514 19.4855 14.7752 287.9021
1539 15.3900 -3.1870 16.2960 0.7884 15.5543 19.4830 14.7659 287.6841
1540 15.4000 -3.1942 16.2869 0.8003 15.5573 19.4811 14.7570 287.4828
1541 15.4100 -3.2013 16.2785 0.8116 15.5603 19.4798 14.7487 287.3027
1542 15.4200 -3.2084 16.2709 0.8221 15.5632 19.4794 14.7412 287.1487
1543 15.4300 -3.2156 16.2642 0.8316 15.5662 19.4798 14.7345 287.0256
1544 15.4400 -3.2227 16.2584 0.8401 15.5691 19.4811 14.7291 286.9384
1545 15.4500 -3.2298 16.2536 0.8472 15.5721 19.4834 14.7249 286.8910
1546 15.4600 -3.2369 16.2498 0.8529 15.5750 19.4867 14.7222 286.8867
1547 15.4700 -3.2440 16.2470 0.8570 15.5780 19.4910 14.7210 286.9269
